DataMeasurementId,DateTime,SensorId,Value,Raw,diff_time,Name,DateTime_s
14257,2021-10-25 00:56:11.510,1,24.4,24.4,1374.847,InletTemp-sensor,2021-10-25 00:56:11.000
14292,2021-10-25 02:00:04.188,1,24.4,24.4,3832.6780000000003,InletTemp-sensor,2021-10-25 02:00:04.000
14293,2021-10-25 02:00:04.198,2,20.0,20.0,0.01,SetTemp-sensor,2021-10-25 02:00:04.000
14294,2021-10-25 02:00:04.210,3,0.0,2,0.012,Drive-sensor,2021-10-25 02:00:04.000
14295,2021-10-25 02:00:04.221,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-25 02:00:04.000
14296,2021-10-25 02:00:04.232,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-25 02:00:04.000
14412,2021-10-25 03:17:16.786,1,24.6,24.6,4632.554,InletTemp-sensor,2021-10-25 03:17:16.000
14425,2021-10-25 03:31:17.342,1,24.4,24.4,840.556,InletTemp-sensor,2021-10-25 03:31:17.000
14553,2021-10-25 06:00:04.155,1,24.4,24.4,8926.813,InletTemp-sensor,2021-10-25 06:00:04.000
14554,2021-10-25 06:00:04.165,2,20.0,20.0,0.01,SetTemp-sensor,2021-10-25 06:00:04.000
14555,2021-10-25 06:00:04.177,3,0.0,2,0.012,Drive-sensor,2021-10-25 06:00:04.000
14556,2021-10-25 06:00:04.192,4,4.0,3005,0.015000000000000001,FanSpeed-sensor,2021-10-25 06:00:04.000
14557,2021-10-25 06:00:04.203,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-25 06:00:04.000
14653,2021-10-25 06:06:17.185,1,24.6,24.6,372.982,InletTemp-sensor,2021-10-25 06:06:17.000
14728,2021-10-25 08:05:15.683,1,24.4,24.4,7138.4980000000005,InletTemp-sensor,2021-10-25 08:05:15.000
14812,2021-10-25 09:05:17.930,1,24.3,24.3,3602.2470000000003,InletTemp-sensor,2021-10-25 09:05:17.000
14825,2021-10-25 09:12:18.176,1,24.4,24.4,420.24600000000004,InletTemp-sensor,2021-10-25 09:12:18.000
14881,2021-10-25 09:47:13.498,1,24.3,24.3,2095.322,InletTemp-sensor,2021-10-25 09:47:13.000
14905,2021-10-25 09:57:19.869,1,24.1,24.1,606.3710000000001,InletTemp-sensor,2021-10-25 09:57:19.000
14906,2021-10-25 10:00:04.471,1,24.1,24.1,164.602,InletTemp-sensor,2021-10-25 10:00:04.000
14907,2021-10-25 10:00:04.488,2,20.0,20.0,0.017,SetTemp-sensor,2021-10-25 10:00:04.000
14908,2021-10-25 10:00:04.500,3,0.0,2,0.012,Drive-sensor,2021-10-25 10:00:04.000
14909,2021-10-25 10:00:04.512,4,4.0,3005,0.012,FanSpeed-sensor,2021-10-25 10:00:04.000
14910,2021-10-25 10:00:04.523,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-25 10:00:04.000
15017,2021-10-25 10:20:20.747,1,24.3,24.3,1216.2240000000002,InletTemp-sensor,2021-10-25 10:20:20.000
15157,2021-10-25 11:35:17.559,1,24.4,24.4,4496.812,InletTemp-sensor,2021-10-25 11:35:17.000
15164,2021-10-25 11:37:17.624,1,24.6,24.6,120.06500000000001,InletTemp-sensor,2021-10-25 11:37:17.000
15167,2021-10-25 11:39:17.701,1,24.8,24.8,120.07700000000001,InletTemp-sensor,2021-10-25 11:39:17.000
15195,2021-10-25 11:51:18.144,1,24.6,24.6,720.4430000000001,InletTemp-sensor,2021-10-25 11:51:18.000
15221,2021-10-25 12:00:18.482,1,24.8,24.8,540.3380000000001,InletTemp-sensor,2021-10-25 12:00:18.000
15236,2021-10-25 12:05:18.674,1,24.5,24.5,300.192,InletTemp-sensor,2021-10-25 12:05:18.000
15247,2021-10-25 12:07:18.742,1,24.4,24.4,120.06800000000001,InletTemp-sensor,2021-10-25 12:07:18.000
15269,2021-10-25 12:18:19.179,1,24.5,24.5,660.437,InletTemp-sensor,2021-10-25 12:18:19.000
15291,2021-10-25 12:26:19.478,1,24.7,24.7,480.29900000000004,InletTemp-sensor,2021-10-25 12:26:19.000
15296,2021-10-25 12:29:19.606,1,24.5,24.5,180.12800000000001,InletTemp-sensor,2021-10-25 12:29:19.000
15318,2021-10-25 12:35:19.831,1,24.4,24.4,360.225,InletTemp-sensor,2021-10-25 12:35:19.000
15321,2021-10-25 12:36:19.863,1,24.1,24.1,60.032000000000004,InletTemp-sensor,2021-10-25 12:36:19.000
15325,2021-10-25 12:37:19.902,1,23.9,23.9,60.039,InletTemp-sensor,2021-10-25 12:37:19.000
15327,2021-10-25 12:38:13.939,1,23.7,23.7,54.037000000000006,InletTemp-sensor,2021-10-25 12:38:13.000
15334,2021-10-25 12:41:14.070,1,23.5,23.5,180.131,InletTemp-sensor,2021-10-25 12:41:14.000
15338,2021-10-25 12:45:14.217,1,23.7,23.7,240.14700000000002,InletTemp-sensor,2021-10-25 12:45:14.000
15340,2021-10-25 12:48:20.326,1,23.8,23.8,186.109,InletTemp-sensor,2021-10-25 12:48:20.000
15341,2021-10-25 12:50:20.407,1,24.1,24.1,120.081,InletTemp-sensor,2021-10-25 12:50:20.000
15346,2021-10-25 12:53:20.516,1,23.9,23.9,180.109,InletTemp-sensor,2021-10-25 12:53:20.000
15357,2021-10-25 12:55:20.582,1,23.7,23.7,120.066,InletTemp-sensor,2021-10-25 12:55:20.000
15368,2021-10-25 12:59:20.737,1,23.6,23.6,240.155,InletTemp-sensor,2021-10-25 12:59:20.000
15382,2021-10-25 13:09:15.116,1,23.4,23.4,594.379,InletTemp-sensor,2021-10-25 13:09:15.000
15390,2021-10-25 13:19:21.481,1,23.2,23.2,606.365,InletTemp-sensor,2021-10-25 13:19:21.000
15399,2021-10-25 13:28:15.817,1,23.0,23.0,534.336,InletTemp-sensor,2021-10-25 13:28:15.000
15455,2021-10-25 14:00:04.244,1,23.0,23.0,1908.4270000000001,InletTemp-sensor,2021-10-25 14:00:04.000
15456,2021-10-25 14:00:04.253,2,20.0,20.0,0.009000000000000001,SetTemp-sensor,2021-10-25 14:00:04.000
15457,2021-10-25 14:00:04.263,3,0.0,2,0.01,Drive-sensor,2021-10-25 14:00:04.000
15458,2021-10-25 14:00:04.274,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-25 14:00:04.000
15459,2021-10-25 14:00:04.285,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-25 14:00:04.000
15550,2021-10-25 14:00:17.061,1,22.8,22.8,12.776000000000002,InletTemp-sensor,2021-10-25 14:00:17.000
15558,2021-10-25 14:03:17.164,1,22.7,22.7,180.103,InletTemp-sensor,2021-10-25 14:03:17.000
15593,2021-10-25 14:22:17.875,1,22.5,22.5,1140.711,InletTemp-sensor,2021-10-25 14:22:17.000
15658,2021-10-25 15:27:20.360,1,22.3,22.3,3902.485,InletTemp-sensor,2021-10-25 15:27:20.000
15691,2021-10-25 16:02:15.696,1,22.1,22.1,2095.3360000000002,InletTemp-sensor,2021-10-25 16:02:15.000
15855,2021-10-25 17:47:19.702,1,21.9,21.9,6304.006,InletTemp-sensor,2021-10-25 17:47:19.000
15880,2021-10-25 18:00:04.236,1,21.9,21.9,764.534,InletTemp-sensor,2021-10-25 18:00:04.000
15881,2021-10-25 18:00:04.247,2,20.0,20.0,0.011000000000000001,SetTemp-sensor,2021-10-25 18:00:04.000
15882,2021-10-25 18:00:04.257,3,0.0,2,0.01,Drive-sensor,2021-10-25 18:00:04.000
15883,2021-10-25 18:00:04.268,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-25 18:00:04.000
15884,2021-10-25 18:00:04.278,5,2.0,HEAT,0.01,Mode-sensor,2021-10-25 18:00:04.000
16095,2021-10-25 19:09:16.793,1,21.8,21.8,4152.515,InletTemp-sensor,2021-10-25 19:09:16.000
16112,2021-10-25 19:21:17.269,1,21.9,21.9,720.476,InletTemp-sensor,2021-10-25 19:21:17.000
16134,2021-10-25 19:26:17.442,1,22.1,22.1,300.173,InletTemp-sensor,2021-10-25 19:26:17.000
16246,2021-10-25 20:30:19.883,1,21.9,21.9,3842.4410000000003,InletTemp-sensor,2021-10-25 20:30:19.000
16257,2021-10-25 20:37:20.172,1,21.8,21.8,420.28900000000004,InletTemp-sensor,2021-10-25 20:37:20.000
16269,2021-10-25 20:48:20.592,1,21.9,21.9,660.4200000000001,InletTemp-sensor,2021-10-25 20:48:20.000
16294,2021-10-25 21:01:21.095,1,22.1,22.1,780.503,InletTemp-sensor,2021-10-25 21:01:21.000
16399,2021-10-25 22:00:04.256,1,22.1,22.1,3523.161,InletTemp-sensor,2021-10-25 22:00:04.000
16400,2021-10-25 22:00:04.266,2,20.0,20.0,0.01,SetTemp-sensor,2021-10-25 22:00:04.000
16401,2021-10-25 22:00:04.276,3,0.0,2,0.01,Drive-sensor,2021-10-25 22:00:04.000
16402,2021-10-25 22:00:04.287,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-25 22:00:04.000
16403,2021-10-25 22:00:04.298,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-25 22:00:04.000
16539,2021-10-25 22:22:18.197,1,22.3,22.3,1333.8990000000001,InletTemp-sensor,2021-10-25 22:22:18.000
16578,2021-10-25 22:49:19.227,1,22.1,22.1,1621.0300000000002,InletTemp-sensor,2021-10-25 22:49:19.000
16626,2021-10-25 23:47:21.486,1,21.9,21.9,3482.259,InletTemp-sensor,2021-10-25 23:47:21.000
16663,2021-10-26 00:07:22.282,1,21.8,21.8,1200.796,InletTemp-sensor,2021-10-26 00:07:22.000
16700,2021-10-26 00:33:17.335,1,21.9,21.9,1555.053,InletTemp-sensor,2021-10-26 00:33:17.000
16712,2021-10-26 00:48:23.919,1,21.8,21.8,906.5840000000001,InletTemp-sensor,2021-10-26 00:48:23.000
16787,2021-10-26 01:47:20.175,1,21.6,21.6,3536.2560000000003,InletTemp-sensor,2021-10-26 01:47:20.000
16807,2021-10-26 02:00:04.306,1,21.6,21.6,764.1310000000001,InletTemp-sensor,2021-10-26 02:00:04.000
16808,2021-10-26 02:00:04.322,2,20.0,20.0,0.016,SetTemp-sensor,2021-10-26 02:00:04.000
16809,2021-10-26 02:00:04.332,3,0.0,2,0.01,Drive-sensor,2021-10-26 02:00:04.000
16810,2021-10-26 02:00:04.343,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-26 02:00:04.000
16811,2021-10-26 02:00:04.353,5,2.0,HEAT,0.01,Mode-sensor,2021-10-26 02:00:04.000
16971,2021-10-26 03:29:18.186,1,21.4,21.4,5353.8330000000005,InletTemp-sensor,2021-10-26 03:29:18.000
17042,2021-10-26 04:38:20.833,1,21.2,21.2,4142.647,InletTemp-sensor,2021-10-26 04:38:20.000
17052,2021-10-26 05:03:27.790,1,21.4,21.4,1506.957,InletTemp-sensor,2021-10-26 05:03:27.000
17056,2021-10-26 05:16:22.415,1,21.6,21.6,774.625,InletTemp-sensor,2021-10-26 05:16:22.000
17071,2021-10-26 05:21:22.666,1,21.8,21.8,300.25100000000003,InletTemp-sensor,2021-10-26 05:21:22.000
17113,2021-10-26 06:00:04.280,1,21.8,21.8,2321.614,InletTemp-sensor,2021-10-26 06:00:04.000
17114,2021-10-26 06:00:04.292,2,20.0,20.0,0.012,SetTemp-sensor,2021-10-26 06:00:04.000
17115,2021-10-26 06:00:04.307,3,0.0,2,0.015000000000000001,Drive-sensor,2021-10-26 06:00:04.000
17116,2021-10-26 06:00:04.318,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-26 06:00:04.000
17117,2021-10-26 06:00:04.328,5,2.0,HEAT,0.01,Mode-sensor,2021-10-26 06:00:04.000
17217,2021-10-26 06:27:19.226,1,21.9,21.9,1634.8980000000001,InletTemp-sensor,2021-10-26 06:27:19.000
17247,2021-10-26 06:44:25.859,1,22.1,22.1,1026.633,InletTemp-sensor,2021-10-26 06:44:25.000
17279,2021-10-26 07:04:20.616,1,21.9,21.9,1194.757,InletTemp-sensor,2021-10-26 07:04:20.000
17290,2021-10-26 07:20:21.215,1,21.8,21.8,960.599,InletTemp-sensor,2021-10-26 07:20:21.000
17321,2021-10-26 07:54:22.514,1,21.6,21.6,2041.2990000000002,InletTemp-sensor,2021-10-26 07:54:22.000
17343,2021-10-26 08:11:23.192,1,21.4,21.4,1020.6780000000001,InletTemp-sensor,2021-10-26 08:11:23.000
17416,2021-10-26 08:30:23.938,1,21.7,21.7,1140.746,InletTemp-sensor,2021-10-26 08:30:23.000
17420,2021-10-26 08:31:23.975,1,21.9,21.9,60.037000000000006,InletTemp-sensor,2021-10-26 08:31:23.000
17426,2021-10-26 08:33:24.047,1,22.0,22.0,120.072,InletTemp-sensor,2021-10-26 08:33:24.000
17440,2021-10-26 08:38:24.261,1,22.2,22.2,300.214,InletTemp-sensor,2021-10-26 08:38:24.000
17467,2021-10-26 08:50:24.715,1,22.4,22.4,720.4540000000001,InletTemp-sensor,2021-10-26 08:50:24.000
17483,2021-10-26 08:58:25.007,1,22.1,22.1,480.29200000000003,InletTemp-sensor,2021-10-26 08:58:25.000
17487,2021-10-26 08:59:19.047,1,21.9,21.9,54.040000000000006,InletTemp-sensor,2021-10-26 08:59:19.000
17494,2021-10-26 09:01:19.126,1,21.7,21.7,120.07900000000001,InletTemp-sensor,2021-10-26 09:01:19.000
17503,2021-10-26 09:04:25.231,1,21.5,21.5,186.10500000000002,InletTemp-sensor,2021-10-26 09:04:25.000
17508,2021-10-26 09:08:25.361,1,21.3,21.3,240.13000000000002,InletTemp-sensor,2021-10-26 09:08:25.000
17531,2021-10-26 09:19:25.805,1,21.5,21.5,660.4440000000001,InletTemp-sensor,2021-10-26 09:19:25.000
17542,2021-10-26 09:22:19.910,1,21.3,21.3,174.10500000000002,InletTemp-sensor,2021-10-26 09:22:19.000
17551,2021-10-26 09:26:20.072,1,21.1,21.1,240.162,InletTemp-sensor,2021-10-26 09:26:20.000
17576,2021-10-26 09:38:26.538,1,21.0,21.0,726.466,InletTemp-sensor,2021-10-26 09:38:26.000
17616,2021-10-26 09:52:21.090,1,21.1,21.1,834.552,InletTemp-sensor,2021-10-26 09:52:21.000
17632,2021-10-26 10:00:04.319,1,21.1,21.1,463.22900000000004,InletTemp-sensor,2021-10-26 10:00:04.000
17633,2021-10-26 10:00:04.327,2,20.0,20.0,0.008,SetTemp-sensor,2021-10-26 10:00:04.000
17634,2021-10-26 10:00:04.337,3,0.0,2,0.01,Drive-sensor,2021-10-26 10:00:04.000
17635,2021-10-26 10:00:04.349,4,4.0,3005,0.012,FanSpeed-sensor,2021-10-26 10:00:04.000
17636,2021-10-26 10:00:04.359,5,2.0,HEAT,0.01,Mode-sensor,2021-10-26 10:00:04.000
17733,2021-10-26 10:01:21.409,1,21.0,21.0,77.05000000000001,InletTemp-sensor,2021-10-26 10:01:21.000
17785,2021-10-26 10:18:22.064,1,20.8,20.8,1020.6550000000001,InletTemp-sensor,2021-10-26 10:18:22.000
17951,2021-10-26 12:01:26.022,1,20.6,20.6,6183.9580000000005,InletTemp-sensor,2021-10-26 12:01:26.000
18074,2021-10-26 14:00:04.192,1,20.6,20.6,7118.17,InletTemp-sensor,2021-10-26 14:00:04.000
18075,2021-10-26 14:00:04.201,2,20.0,20.0,0.009000000000000001,SetTemp-sensor,2021-10-26 14:00:04.000
18076,2021-10-26 14:00:04.211,3,0.0,2,0.01,Drive-sensor,2021-10-26 14:00:04.000
18077,2021-10-26 14:00:04.222,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-26 14:00:04.000
18078,2021-10-26 14:00:04.231,5,2.0,HEAT,0.009000000000000001,Mode-sensor,2021-10-26 14:00:04.000
18231,2021-10-26 15:08:27.134,1,20.8,20.8,4102.903,InletTemp-sensor,2021-10-26 15:08:27.000
18433,2021-10-26 18:00:04.019,1,20.8,20.8,10296.885,InletTemp-sensor,2021-10-26 18:00:04.000
18434,2021-10-26 18:00:04.048,2,20.0,20.0,0.029,SetTemp-sensor,2021-10-26 18:00:04.000
18435,2021-10-26 18:00:04.058,3,0.0,2,0.01,Drive-sensor,2021-10-26 18:00:04.000
18436,2021-10-26 18:00:04.068,4,4.0,3005,0.01,FanSpeed-sensor,2021-10-26 18:00:04.000
18437,2021-10-26 18:00:04.079,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-26 18:00:04.000
18639,2021-10-26 19:38:25.386,1,20.6,20.6,5901.307000000001,InletTemp-sensor,2021-10-26 19:38:25.000
18647,2021-10-26 19:51:25.861,1,20.8,20.8,780.475,InletTemp-sensor,2021-10-26 19:51:25.000
18795,2021-10-26 22:00:04.010,1,20.8,20.8,7718.149,InletTemp-sensor,2021-10-26 22:00:04.000
18796,2021-10-26 22:00:04.038,2,20.0,20.0,0.028,SetTemp-sensor,2021-10-26 22:00:04.000
18797,2021-10-26 22:00:04.049,3,0.0,2,0.011000000000000001,Drive-sensor,2021-10-26 22:00:04.000
18798,2021-10-26 22:00:04.060,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-26 22:00:04.000
18799,2021-10-26 22:00:04.071,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-26 22:00:04.000
19009,2021-10-27 00:25:30.303,1,21.0,21.0,8726.232,InletTemp-sensor,2021-10-27 00:25:30.000
19024,2021-10-27 00:38:24.813,1,20.8,20.8,774.5100000000001,InletTemp-sensor,2021-10-27 00:38:24.000
19056,2021-10-27 01:12:26.094,1,20.6,20.6,2041.2810000000002,InletTemp-sensor,2021-10-27 01:12:26.000
19084,2021-10-27 01:52:27.577,1,20.4,20.4,2401.483,InletTemp-sensor,2021-10-27 01:52:27.000
19087,2021-10-27 02:00:04.267,1,20.4,20.4,456.69000000000005,InletTemp-sensor,2021-10-27 02:00:04.000
19088,2021-10-27 02:00:04.276,2,20.0,20.0,0.009000000000000001,SetTemp-sensor,2021-10-27 02:00:04.000
19089,2021-10-27 02:00:04.288,3,0.0,2,0.012,Drive-sensor,2021-10-27 02:00:04.000
19090,2021-10-27 02:00:04.298,4,4.0,3005,0.01,FanSpeed-sensor,2021-10-27 02:00:04.000
19091,2021-10-27 02:00:04.309,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-27 02:00:04.000
19199,2021-10-27 02:34:29.138,1,20.2,20.2,2064.829,InletTemp-sensor,2021-10-27 02:34:29.000
19215,2021-10-27 02:59:30.080,1,20.1,20.1,1500.942,InletTemp-sensor,2021-10-27 02:59:30.000
19234,2021-10-27 03:04:30.283,1,19.9,19.9,300.20300000000003,InletTemp-sensor,2021-10-27 03:04:30.000
19254,2021-10-27 03:29:25.225,1,19.7,19.7,1494.942,InletTemp-sensor,2021-10-27 03:29:25.000
19268,2021-10-27 03:45:31.810,1,19.9,19.9,966.585,InletTemp-sensor,2021-10-27 03:45:31.000
19320,2021-10-27 04:58:28.599,1,19.7,19.7,4376.789000000001,InletTemp-sensor,2021-10-27 04:58:28.000
19325,2021-10-27 05:04:28.830,1,19.9,19.9,360.231,InletTemp-sensor,2021-10-27 05:04:28.000
19333,2021-10-27 05:15:29.272,1,19.7,19.7,660.442,InletTemp-sensor,2021-10-27 05:15:29.000
19351,2021-10-27 06:00:04.092,1,19.7,19.7,2674.82,InletTemp-sensor,2021-10-27 06:00:04.000
19352,2021-10-27 06:00:04.120,2,20.0,20.0,0.028,SetTemp-sensor,2021-10-27 06:00:04.000
19353,2021-10-27 06:00:04.131,3,0.0,2,0.011000000000000001,Drive-sensor,2021-10-27 06:00:04.000
19354,2021-10-27 06:00:04.141,4,4.0,3005,0.01,FanSpeed-sensor,2021-10-27 06:00:04.000
19355,2021-10-27 06:00:04.151,5,2.0,HEAT,0.01,Mode-sensor,2021-10-27 06:00:04.000
19466,2021-10-27 06:11:31.335,1,19.5,19.5,687.1840000000001,InletTemp-sensor,2021-10-27 06:11:31.000
19535,2021-10-27 07:31:28.376,1,19.8,19.8,4797.041,InletTemp-sensor,2021-10-27 07:31:28.000
19545,2021-10-27 07:41:28.760,1,19.6,19.6,600.384,InletTemp-sensor,2021-10-27 07:41:28.000
19561,2021-10-27 07:54:29.307,1,19.4,19.4,780.547,InletTemp-sensor,2021-10-27 07:54:29.000
19578,2021-10-27 08:07:29.784,1,19.6,19.6,780.4770000000001,InletTemp-sensor,2021-10-27 08:07:29.000
19589,2021-10-27 08:13:30.019,1,19.4,19.4,360.235,InletTemp-sensor,2021-10-27 08:13:30.000
19599,2021-10-27 08:17:30.193,1,19.2,19.2,240.174,InletTemp-sensor,2021-10-27 08:17:30.000
19626,2021-10-27 08:33:30.791,1,19.1,19.1,960.5980000000001,InletTemp-sensor,2021-10-27 08:33:30.000
19677,2021-10-27 09:05:26.018,1,19.2,19.2,1915.227,InletTemp-sensor,2021-10-27 09:05:26.000
19720,2021-10-27 09:18:32.534,1,19.1,19.1,786.5160000000001,InletTemp-sensor,2021-10-27 09:18:32.000
19730,2021-10-27 09:21:32.629,1,18.9,18.9,180.095,InletTemp-sensor,2021-10-27 09:21:32.000
19743,2021-10-27 09:24:26.748,1,19.1,19.1,174.119,InletTemp-sensor,2021-10-27 09:24:26.000
19775,2021-10-27 09:33:27.061,1,18.8,18.8,540.313,InletTemp-sensor,2021-10-27 09:33:27.000
19809,2021-10-27 09:43:33.464,1,18.6,18.6,606.403,InletTemp-sensor,2021-10-27 09:43:33.000
19832,2021-10-27 10:00:04.231,1,18.6,18.6,990.767,InletTemp-sensor,2021-10-27 10:00:04.000
19833,2021-10-27 10:00:04.245,2,20.0,20.0,0.014,SetTemp-sensor,2021-10-27 10:00:04.000
19834,2021-10-27 10:00:04.254,3,0.0,2,0.009000000000000001,Drive-sensor,2021-10-27 10:00:04.000
19835,2021-10-27 10:00:04.265,4,4.0,3005,0.011000000000000001,FanSpeed-sensor,2021-10-27 10:00:04.000
19836,2021-10-27 10:00:04.275,5,2.0,HEAT,0.01,Mode-sensor,2021-10-27 10:00:04.000
19937,2021-10-27 10:05:28.314,1,18.8,18.8,324.03900000000004,InletTemp-sensor,2021-10-27 10:05:28.000
19948,2021-10-27 10:16:28.744,1,18.6,18.6,660.4300000000001,InletTemp-sensor,2021-10-27 10:16:28.000
20043,2021-10-27 11:07:30.685,1,18.4,18.4,3061.9410000000003,InletTemp-sensor,2021-10-27 11:07:30.000
20048,2021-10-27 11:09:30.775,1,18.5,18.5,120.09,InletTemp-sensor,2021-10-27 11:09:30.000
20050,2021-10-27 11:11:30.841,1,18.4,18.4,120.066,InletTemp-sensor,2021-10-27 11:11:30.000
20054,2021-10-27 11:12:30.885,1,18.5,18.5,60.044000000000004,InletTemp-sensor,2021-10-27 11:12:30.000
20058,2021-10-27 11:13:30.924,1,18.4,18.4,60.039,InletTemp-sensor,2021-10-27 11:13:30.000
20060,2021-10-27 11:14:30.964,1,18.5,18.5,60.040000000000006,InletTemp-sensor,2021-10-27 11:14:30.000
20082,2021-10-27 11:27:31.438,1,18.4,18.4,780.474,InletTemp-sensor,2021-10-27 11:27:31.000
20094,2021-10-27 11:30:31.547,1,18.2,18.2,180.109,InletTemp-sensor,2021-10-27 11:30:31.000
20124,2021-10-27 11:38:31.862,1,18.4,18.4,480.31500000000005,InletTemp-sensor,2021-10-27 11:38:31.000
20167,2021-10-27 11:59:26.676,1,18.5,18.5,1254.814,InletTemp-sensor,2021-10-27 11:59:26.000
20173,2021-10-27 12:01:26.735,1,18.4,18.4,120.05900000000001,InletTemp-sensor,2021-10-27 12:01:26.000
20183,2021-10-27 12:05:32.887,1,18.5,18.5,246.15200000000002,InletTemp-sensor,2021-10-27 12:05:32.000
20185,2021-10-27 12:06:32.925,1,18.4,18.4,60.038000000000004,InletTemp-sensor,2021-10-27 12:06:32.000
20234,2021-10-27 12:36:34.074,1,18.5,18.5,1801.1490000000001,InletTemp-sensor,2021-10-27 12:36:34.000
20244,2021-10-27 12:41:34.249,1,18.4,18.4,300.175,InletTemp-sensor,2021-10-27 12:41:34.000
20250,2021-10-27 12:45:28.406,1,18.5,18.5,234.157,InletTemp-sensor,2021-10-27 12:45:28.000
20257,2021-10-27 12:46:28.437,1,18.4,18.4,60.031000000000006,InletTemp-sensor,2021-10-27 12:46:28.000
20303,2021-10-27 13:10:29.335,1,18.5,18.5,1440.8980000000001,InletTemp-sensor,2021-10-27 13:10:29.000
20304,2021-10-27 13:11:29.379,1,18.4,18.4,60.044000000000004,InletTemp-sensor,2021-10-27 13:11:29.000
20309,2021-10-27 13:12:29.418,1,18.5,18.5,60.039,InletTemp-sensor,2021-10-27 13:12:29.000
20315,2021-10-27 13:13:29.449,1,18.4,18.4,60.031000000000006,InletTemp-sensor,2021-10-27 13:13:29.000
20319,2021-10-27 13:14:29.485,1,18.5,18.5,60.036,InletTemp-sensor,2021-10-27 13:14:29.000
20330,2021-10-27 13:20:29.713,1,18.7,18.7,360.228,InletTemp-sensor,2021-10-27 13:20:29.000
20331,2021-10-27 13:21:29.753,1,18.9,18.9,60.040000000000006,InletTemp-sensor,2021-10-27 13:21:29.000
20335,2021-10-27 13:22:29.801,1,19.1,19.1,60.048,InletTemp-sensor,2021-10-27 13:22:29.000
20342,2021-10-27 13:24:29.879,1,19.2,19.2,120.078,InletTemp-sensor,2021-10-27 13:24:29.000
20343,2021-10-27 13:25:29.923,1,19.0,19.0,60.044000000000004,InletTemp-sensor,2021-10-27 13:25:29.000
20347,2021-10-27 13:26:29.950,1,18.8,18.8,60.027,InletTemp-sensor,2021-10-27 13:26:29.000
20349,2021-10-27 13:27:29.995,1,19.1,19.1,60.045,InletTemp-sensor,2021-10-27 13:27:29.000
20352,2021-10-27 13:28:30.031,1,18.9,18.9,60.036,InletTemp-sensor,2021-10-27 13:28:30.000
20367,2021-10-27 13:40:30.470,1,18.7,18.7,720.4390000000001,InletTemp-sensor,2021-10-27 13:40:30.000
20385,2021-10-27 13:52:30.918,1,18.9,18.9,720.4480000000001,InletTemp-sensor,2021-10-27 13:52:30.000
20397,2021-10-27 14:00:03.991,1,18.9,18.9,453.07300000000004,InletTemp-sensor,2021-10-27 14:00:03.000
20398,2021-10-27 14:00:04.001,2,20.0,20.0,0.01,SetTemp-sensor,2021-10-27 14:00:04.000
20399,2021-10-27 14:00:04.012,3,0.0,2,0.011000000000000001,Drive-sensor,2021-10-27 14:00:04.000
20400,2021-10-27 14:00:04.022,4,4.0,3005,0.01,FanSpeed-sensor,2021-10-27 14:00:04.000
20401,2021-10-27 14:00:04.032,5,2.0,HEAT,0.01,Mode-sensor,2021-10-27 14:00:04.000
20511,2021-10-27 14:17:31.854,1,19.1,19.1,1047.8220000000001,InletTemp-sensor,2021-10-27 14:17:31.000
20549,2021-10-27 14:41:32.775,1,19.2,19.2,1440.921,InletTemp-sensor,2021-10-27 14:41:32.000
20595,2021-10-27 15:24:28.406,1,19.4,19.4,2575.6310000000003,InletTemp-sensor,2021-10-27 15:24:28.000
20664,2021-10-27 16:41:31.421,1,19.6,19.6,4623.015,InletTemp-sensor,2021-10-27 16:41:31.000
20703,2021-10-27 18:00:04.005,1,19.6,19.6,4712.584000000001,InletTemp-sensor,2021-10-27 18:00:04.000
20704,2021-10-27 18:00:04.026,2,20.0,20.0,0.021,SetTemp-sensor,2021-10-27 18:00:04.000
20705,2021-10-27 18:00:04.038,3,0.0,2,0.012,Drive-sensor,2021-10-27 18:00:04.000
20706,2021-10-27 18:00:04.050,4,4.0,3005,0.012,FanSpeed-sensor,2021-10-27 18:00:04.000
20707,2021-10-27 18:00:04.061,5,2.0,HEAT,0.011000000000000001,Mode-sensor,2021-10-27 18:00:04.000
20966,2021-10-27 22:00:03.990,1,19.6,19.6,14399.929,InletTemp-sensor,2021-10-27 22:00:03.000
20967,2021-10-27 22:00:04.002,2,20.0,20.0,0.012,SetTemp-sensor,2021-10-27 22:00:04.000
